"","id","time","value"
"933","seasonal",1995-01-30 11:36:10,-59.7673298299986
"934","seasonal",1995-01-31 21:19:16,-57.3297014534333
"935","seasonal",1995-02-02 07:02:21,-63.7415187338049
"936","seasonal",1995-02-03 16:45:26,-52.850159400059
"937","seasonal",1995-02-05 02:28:31,-43.7273834603632
"938","seasonal",1995-02-06 12:11:37,-31.6086355273737
"939","seasonal",1995-02-07 21:54:42,-27.832740973579
"940","seasonal",1995-02-09 07:37:47,-18.110683951558
"941","seasonal",1995-02-10 17:20:52,-16.077622992417
"942","seasonal",1995-02-12 03:03:58,-14.7899673161343
"943","seasonal",1995-02-13 12:47:03,-9.25001421273855
"944","seasonal",1995-02-14 22:30:08,-9.85755522727034
"945","seasonal",1995-02-16 08:13:13,0.466749885982219
"946","seasonal",1995-02-17 17:56:19,1.62608522743793
"947","seasonal",1995-02-19 03:39:24,10.2416785823627
"948","seasonal",1995-02-20 13:22:29,10.3770641625194
"949","seasonal",1995-02-21 23:05:35,14.1878513712668
"950","seasonal",1995-02-23 08:48:40,11.1689833362733
"951","seasonal",1995-02-24 18:31:45,3.22443203333353
"952","seasonal",1995-02-26 04:14:50,3.61823693036491
"953","seasonal",1995-02-27 13:57:56,6.36985527798786
"954","seasonal",1995-02-28 23:41:01,-1.15653210596538
"955","seasonal",1995-03-02 09:24:06,2.41268911729779
"956","seasonal",1995-03-03 19:07:11,3.68796409331884
"957","seasonal",1995-03-05 04:50:17,5.46555325756249
"958","seasonal",1995-03-06 14:33:22,21.4777440804208
"959","seasonal",1995-03-08 00:16:27,23.3192062351678
"960","seasonal",1995-03-09 09:59:32,19.1406958775828
"961","seasonal",1995-03-10 19:42:38,36.4970308242895
"962","seasonal",1995-03-12 05:25:43,37.8326233446508
"963","seasonal",1995-03-13 15:08:48,25.881561900444
"964","seasonal",1995-03-15 00:51:53,18.0202062782456
"965","seasonal",1995-03-16 10:34:59,25.1358538187609
"966","seasonal",1995-03-17 20:18:04,34.6534009356917
"967","seasonal",1995-03-19 06:01:09,44.8210451231776
"968","seasonal",1995-03-20 15:44:14,29.9620325032669
"969","seasonal",1995-03-22 01:27:20,26.8837677474985
"970","seasonal",1995-03-23 11:10:25,29.4973015977026
"971","seasonal",1995-03-24 20:53:30,17.2336309141866
"972","seasonal",1995-03-26 06:36:36,16.9852037947811
"973","seasonal",1995-03-27 16:19:41,17.4048170487967
"974","seasonal",1995-03-29 02:02:46,5.12980966776257
"975","seasonal",1995-03-30 11:45:51,16.5490111807828
"976","seasonal",1995-03-31 21:28:57,22.9098937917262
"977","seasonal",1995-04-02 08:12:02,35.9146748034987
"978","seasonal",1995-04-03 17:55:07,49.0323377179129
"979","seasonal",1995-04-05 03:38:12,31.9986340266502
"980","seasonal",1995-04-06 13:21:18,25.3558667813839
"981","seasonal",1995-04-07 23:04:23,31.6143400829563
"982","seasonal",1995-04-09 08:47:28,26.8344861445494
"983","seasonal",1995-04-10 18:30:33,14.3978495592153
"984","seasonal",1995-04-12 04:13:39,24.8814893776393
"985","seasonal",1995-04-13 13:56:44,38.2309282147903
"986","seasonal",1995-04-14 23:39:49,67.1568621567154
"987","seasonal",1995-04-16 09:22:54,59.8372990952843
"988","seasonal",1995-04-17 19:06:00,63.1883764220459
"989","seasonal",1995-04-19 04:49:05,59.7302289696162
"990","seasonal",1995-04-20 14:32:10,57.9544834617114
"991","seasonal",1995-04-22 00:15:15,56.7879941615206
"992","seasonal",1995-04-23 09:58:21,65.0723032698434
"993","seasonal",1995-04-24 19:41:26,51.8804417106841
"994","seasonal",1995-04-26 05:24:31,45.5521829411899
"995","seasonal",1995-04-27 15:07:37,54.4267405070054
"996","seasonal",1995-04-29 00:50:42,56.1160874721814
"997","seasonal",1995-04-30 10:33:47,58.2921908566905
"998","seasonal",1995-05-01 20:16:52,50.9045911961041
"999","seasonal",1995-05-03 05:59:58,42.3869382008798
"1000","seasonal",1995-05-04 15:43:03,20.5594998694946
"1001","seasonal",1995-05-06 01:26:08,-1.01522498979838
"1002","seasonal",1995-05-07 11:09:13,18.1548169880275
"1003","seasonal",1995-05-08 20:52:19,14.1394296084568
"1004","seasonal",1995-05-10 06:35:24,30.0563729701803
"1005","seasonal",1995-05-11 16:18:29,30.0981177202694
"1006","seasonal",1995-05-13 02:01:34,53.0843208273204
"1007","seasonal",1995-05-14 11:44:40,38.4344834678219
"1008","seasonal",1995-05-15 21:27:45,43.8954427533029
"1009","seasonal",1995-05-17 07:10:50,30.343510547812
"1010","seasonal",1995-05-18 16:53:55,47.292313596223
"1011","seasonal",1995-05-20 02:37:01,70.723515227823
"1012","seasonal",1995-05-21 12:20:06,62.996943247655
"1013","seasonal",1995-05-22 22:03:11,70.6188010229146
"1014","seasonal",1995-05-24 07:46:16,62.9304526419542
"1015","seasonal",1995-05-25 17:29:22,69.6348322242558
"1016","seasonal",1995-05-27 03:12:27,60.8540070120527
"1017","seasonal",1995-05-28 12:55:32,58.7821014756213
"1018","seasonal",1995-05-29 22:38:38,70.7848998251806
"1019","seasonal",1995-05-31 08:21:43,68.0402726381427
"1020","seasonal",1995-06-01 18:04:48,65.4263567707368
"1021","seasonal",1995-06-03 03:47:53,80.4575151695727
"1022","seasonal",1995-06-04 13:30:59,88.5628032691459
"1023","seasonal",1995-06-05 23:14:04,52.4104019097731
"1024","seasonal",1995-06-07 08:57:09,59.9223797589958
"1025","seasonal",1995-06-08 18:40:14,60.7474142142325
"1026","seasonal",1995-06-10 04:23:20,69.9365377169964
"1027","seasonal",1995-06-11 14:06:25,78.7921989762605
"1028","seasonal",1995-06-12 23:49:30,86.2183182148092
"1029","seasonal",1995-06-14 09:32:35,81.5808818815057
"1030","seasonal",1995-06-15 19:15:41,94.2640575040703
"1031","seasonal",1995-06-17 04:58:46,91.0636250002273
"1032","seasonal",1995-06-18 14:41:51,90.7074866961337
"1033","seasonal",1995-06-20 00:24:56,89.3249684484274
"1034","seasonal",1995-06-21 10:08:02,91.5682174326608
"1035","seasonal",1995-06-22 19:51:07,62.7099050177128
"1036","seasonal",1995-06-24 05:34:12,51.8330828980688
"1037","seasonal",1995-06-25 15:17:17,45.7178445064832
"1038","seasonal",1995-06-27 01:00:23,65.5518985543116
"1039","seasonal",1995-06-28 10:43:28,64.7430763741916
"1040","seasonal",1995-06-29 20:26:33,55.1125066180094
"1041","seasonal",1995-07-01 06:09:39,38.8019845963371
"1042","seasonal",1995-07-02 15:52:44,51.1212146243691
"1043","seasonal",1995-07-04 01:35:49,57.1692487980792
"1044","seasonal",1995-07-05 11:18:54,64.0857914164854
"1045","seasonal",1995-07-06 21:02:00,64.2965689624856
"1046","seasonal",1995-07-08 06:45:05,66.758270928788
"1047","seasonal",1995-07-09 16:28:10,62.0061743411415
"1048","seasonal",1995-07-11 02:11:15,76.5191610841507
"1049","seasonal",1995-07-12 11:54:21,93.555583986764
"1050","seasonal",1995-07-13 21:37:26,104.284364029431
"1051","seasonal",1995-07-15 07:20:31,110.446351211007
"1052","seasonal",1995-07-16 17:03:36,113.383991302416
"1053","seasonal",1995-07-18 02:46:42,118.350653363819
"1054","seasonal",1995-07-19 12:29:47,108.236982083264
"1055","seasonal",1995-07-20 22:12:52,116.709100279531
"1056","seasonal",1995-07-22 07:55:57,121.401061833276
"1057","seasonal",1995-07-23 17:39:03,120.594957743464
"1058","seasonal",1995-07-25 03:22:08,128.335414419054
"1059","seasonal",1995-07-26 13:05:13,122.212954036399
"1060","seasonal",1995-07-27 22:48:18,119.121200068208
"1061","seasonal",1995-07-29 08:31:24,125.124563843599
"1062","seasonal",1995-07-30 18:14:29,146.958559473204
"1063","seasonal",1995-08-01 03:57:34,137.476297722754
"1064","seasonal",1995-08-02 13:40:40,120.265402090604
"1065","seasonal",1995-08-03 23:23:45,121.925222110142
"1066","seasonal",1995-08-05 09:06:50,102.169740396293
"1067","seasonal",1995-08-06 18:49:55,104.981866214038
"1068","seasonal",1995-08-08 04:33:01,120.248323084681
"1069","seasonal",1995-08-09 14:16:06,118.878326833567
"1070","seasonal",1995-08-10 23:59:11,106.829605647379
"1071","seasonal",1995-08-12 09:42:16,83.6741281716864
"1072","seasonal",1995-08-13 19:25:22,74.567220957302
"1073","seasonal",1995-08-15 05:08:27,66.9650018317365
"1074","seasonal",1995-08-16 14:51:32,64.0296723649474
"1075","seasonal",1995-08-18 00:34:37,57.9007284912498
"1076","seasonal",1995-08-19 10:17:43,13.7795299890353
"1077","seasonal",1995-08-20 20:00:48,5.35904371032535
"1078","seasonal",1995-08-22 05:43:53,11.5333856436884
"1079","seasonal",1995-08-23 15:26:58,-0.815168036232597
"1080","seasonal",1995-08-25 01:10:04,1.03205929089476
"1081","seasonal",1995-08-26 10:53:09,8.68808374417858
"1082","seasonal",1995-08-27 20:36:14,21.2624295317002
"1083","seasonal",1995-08-29 06:19:19,29.8249657386595
"1084","seasonal",1995-08-30 16:02:25,28.9886524417532
"1085","seasonal",1995-09-01 01:45:30,20.0603982390577
"1086","seasonal",1995-09-02 11:28:35,21.1501164845928
"1087","seasonal",1995-09-03 21:11:41,4.80177505911442
"1088","seasonal",1995-09-05 06:54:46,2.50781726631389
"1089","seasonal",1995-09-06 16:37:51,-14.9208964445396
"1090","seasonal",1995-09-08 02:20:56,-15.6074400282131
"1091","seasonal",1995-09-09 12:04:02,-7.53783861814138
"1092","seasonal",1995-09-10 21:47:07,-1.30000306625342
"1093","seasonal",1995-09-12 07:30:12,-14.1481613025939
"1094","seasonal",1995-09-13 17:13:17,-8.6362581494091
"1095","seasonal",1995-09-15 02:56:23,-14.3272075390745
"1096","seasonal",1995-09-16 12:39:28,3.86491489662856
"1097","seasonal",1995-09-17 22:22:33,-2.33800748651613
"1098","seasonal",1995-09-19 08:05:38,-18.0953236661434
"1099","seasonal",1995-09-20 17:48:44,-35.6895383549761
"1100","seasonal",1995-09-22 03:31:49,-46.0432619327516
"1101","seasonal",1995-09-23 13:14:54,-36.3042459460857
"1102","seasonal",1995-09-24 22:57:59,-24.2448857257906
"1103","seasonal",1995-09-26 08:41:05,-36.6964299542433
"1104","seasonal",1995-09-27 18:24:10,-37.0864018236482
"1105","seasonal",1995-09-29 04:07:15,-52.0802651501244
"1106","seasonal",1995-09-30 13:50:20,-46.414657342327
"1107","seasonal",1995-10-01 23:33:26,-42.535139352588
"1108","seasonal",1995-10-03 09:16:31,-40.2952515793957
"1109","seasonal",1995-10-04 18:59:36,-55.0641283927495
"1110","seasonal",1995-10-06 04:42:42,-53.0734873252576
"1111","seasonal",1995-10-07 14:25:47,-69.2515032071603
"1112","seasonal",1995-10-09 00:08:52,-60.4606433007781
"1113","seasonal",1995-10-10 09:51:57,-43.507788377899
"1114","seasonal",1995-10-11 19:35:03,-43.698918526837
"1115","seasonal",1995-10-13 05:18:08,-40.8366723184694
"1116","seasonal",1995-10-14 15:01:13,-26.5245538794184
"1117","seasonal",1995-10-16 00:44:18,-22.8272142390755
"1118","seasonal",1995-10-17 10:27:24,-38.4816719624261
"1119","seasonal",1995-10-18 20:10:29,-48.820193561376
"1120","seasonal",1995-10-20 05:53:34,-38.3357343301053
"1121","seasonal",1995-10-21 15:36:39,-30.474683949648
"1122","seasonal",1995-10-23 01:19:45,-31.0679779404668
"1123","seasonal",1995-10-24 11:02:50,-42.2468728101305
"1124","seasonal",1995-10-25 20:45:55,-47.0739408085771
"1125","seasonal",1995-10-27 06:29:00,-63.047325072531
"1126","seasonal",1995-10-28 16:12:06,-66.4086471690986
"1127","seasonal",1995-10-30 00:55:11,-59.5872347725283
"1128","seasonal",1995-10-31 10:38:16,-74.4559786796786
"1129","seasonal",1995-11-01 20:21:21,-95.690317572315
"1130","seasonal",1995-11-03 06:04:27,-94.558112109413
"1131","seasonal",1995-11-04 15:47:32,-106.695565875972
"1132","seasonal",1995-11-06 01:30:37,-137.980338140858
"1133","seasonal",1995-11-07 11:13:43,-122.44002508708
"1134","seasonal",1995-11-08 20:56:48,-129.981942671792
"1135","seasonal",1995-11-10 06:39:53,-133.90964488545
"1136","seasonal",1995-11-11 16:22:58,-123.793659182442
"1137","seasonal",1995-11-13 02:06:04,-118.401170626507
"1138","seasonal",1995-11-14 11:49:09,-108.082924427331
"1139","seasonal",1995-11-15 21:32:14,-108.348950391233
"1140","seasonal",1995-11-17 07:15:19,-127.836329470971
"1141","seasonal",1995-11-18 16:58:25,-122.16734735199
"1142","seasonal",1995-11-20 02:41:30,-112.842416026475
"1143","seasonal",1995-11-21 12:24:35,-119.344245382277
"1144","seasonal",1995-11-22 22:07:40,-119.555336889995
"1145","seasonal",1995-11-24 07:50:46,-124.001682065868
"1146","seasonal",1995-11-25 17:33:51,-120.503425694103
"1147","seasonal",1995-11-27 03:16:56,-117.236881221993
"1148","seasonal",1995-11-28 13:00:01,-125.224124468137
"1149","seasonal",1995-11-29 22:43:07,-112.244996340376
"1150","seasonal",1995-12-01 08:26:12,-113.78181421705
"1151","seasonal",1995-12-02 18:09:17,-122.193299278398
"1152","seasonal",1995-12-04 03:52:22,-122.901795004057
"1153","seasonal",1995-12-05 13:35:28,-108.590930920151
"1154","seasonal",1995-12-06 23:18:33,-99.0436005990163
"1155","seasonal",1995-12-08 09:01:38,-92.3451570480989
"1156","seasonal",1995-12-09 18:44:44,-70.6135001978293
"1157","seasonal",1995-12-11 04:27:49,-73.6723739171177
"1158","seasonal",1995-12-12 14:10:54,-76.6074522287551
"1159","seasonal",1995-12-13 23:53:59,-69.1785204195626
"1160","seasonal",1995-12-15 09:37:05,-75.3597210950373
"1161","seasonal",1995-12-16 19:20:10,-73.2734185296687
"1162","seasonal",1995-12-18 05:03:15,-76.2702499852287
"1163","seasonal",1995-12-19 14:46:20,-91.4456387552651
"1164","seasonal",1995-12-21 00:29:26,-103.970757150808
"1165","seasonal",1995-12-22 10:12:31,-99.1062113720187
"1166","seasonal",1995-12-23 19:55:36,-101.435162574567
"1167","seasonal",1995-12-25 05:38:41,-88.7951072958643
"1168","seasonal",1995-12-26 15:21:47,-78.7353174693568
"1169","seasonal",1995-12-28 01:04:52,-74.313357630262
"1170","seasonal",1995-12-29 10:47:57,-85.6662791589932
"1171","seasonal",1995-12-30 20:31:02,-66.2038151554387
"1172","seasonal",1996-01-01 06:14:08,-70.3719511695209
"1173","seasonal",1996-01-02 15:57:13,-76.5637942344985
"1174","seasonal",1996-01-04 01:40:18,-76.3235846468462
"1175","seasonal",1996-01-05 11:23:23,-74.0467980026039
"1176","seasonal",1996-01-06 21:06:29,-53.9253690523598
"1177","seasonal",1996-01-08 06:49:34,-59.478311744483
"1178","seasonal",1996-01-09 16:32:39,-62.6655985045214
"1179","seasonal",1996-01-11 02:15:45,-76.6994495913655
"1180","seasonal",1996-01-12 11:58:50,-52.778732275031
"1181","seasonal",1996-01-13 21:41:55,-41.0958796995081
"1182","seasonal",1996-01-15 07:25:00,-46.5819022260487
"1183","seasonal",1996-01-16 17:08:06,-54.4057752906242
"1184","seasonal",1996-01-18 02:51:11,-63.3062842782837
"1185","seasonal",1996-01-19 12:34:16,-66.3960689489763
"1186","seasonal",1996-01-20 22:17:21,-71.9824276074593
"1187","seasonal",1996-01-22 08:00:27,-65.9366450331547
"1188","seasonal",1996-01-23 17:43:32,-69.5958737391578
"1189","seasonal",1996-01-25 03:26:37,-73.3737838966187
"1190","seasonal",1996-01-26 13:09:42,-67.6431050147691
"1191","seasonal",1996-01-27 22:52:48,-63.0172293255688
"1192","seasonal",1996-01-29 08:35:53,-61.5419468623819
"1193","seasonal",1996-01-30 18:18:58,-60.8151599184674
"1194","seasonal",1996-02-01 04:02:03,-58.4576023280939
"1195","seasonal",1996-02-02 13:45:09,-65.0259534360758
"1196","seasonal",1996-02-03 23:28:14,-54.099762379297
"1197","seasonal",1996-02-05 09:11:19,-44.7847046884578
"1198","seasonal",1996-02-06 18:54:24,-32.6178335411747
"1199","seasonal",1996-02-08 04:37:30,-28.6861527245678
"1200","seasonal",1996-02-09 14:20:35,-19.0170241449571
"1201","seasonal",1996-02-11 00:03:40,-16.7842020664532
"1202","seasonal",1996-02-12 09:46:46,-15.4681423624964
"1203","seasonal",1996-02-13 19:29:51,-9.95694161221219
"1204","seasonal",1996-02-15 05:12:56,-10.6367884264682
"1205","seasonal",1996-02-16 14:56:01,-0.125689019794313
"1206","seasonal",1996-02-18 00:39:07,0.922113647214693
"1207","seasonal",1996-02-19 10:22:12,9.624710946004
"1208","seasonal",1996-02-20 20:05:17,9.75660113661501
"1209","seasonal",1996-02-22 05:48:22,13.4031113188973
"1210","seasonal",1996-02-23 15:31:28,10.3730283140188
"1211","seasonal",1996-02-25 01:14:33,2.37160244938192
"1212","seasonal",1996-02-26 10:57:38,2.96612368142249
"1213","seasonal",1996-02-27 20:40:43,5.56938753827902
"1214","seasonal",1996-02-29 06:23:49,-2.02831992856239
"1215","seasonal",1996-03-01 16:06:54,1.5235671902072
"1216","seasonal",1996-03-03 01:49:59,2.75138144204252
"1217","seasonal",1996-03-04 11:33:04,4.53417708237817
"1218","seasonal",1996-03-05 21:16:10,20.8551082363501
"1219","seasonal",1996-03-07 06:59:15,22.6837331952682
"1220","seasonal",1996-03-08 16:42:20,18.4861905138236
"1221","seasonal",1996-03-10 02:25:25,35.9308941414111
"1222","seasonal",1996-03-11 12:08:31,37.2791344220979
"1223","seasonal",1996-03-12 21:51:36,25.2251603513985
"1224","seasonal",1996-03-14 07:34:41,17.3838145854766
"1225","seasonal",1996-03-15 17:17:47,24.6946707607578
"1226","seasonal",1996-03-17 03:00:52,34.2834784976708
"1227","seasonal",1996-03-18 12:43:57,44.4778095578994
"1228","seasonal",1996-03-19 22:27:02,29.5700418966804
"1229","seasonal",1996-03-21 08:10:08,26.4228822813681
"1230","seasonal",1996-03-22 17:53:13,29.1591710294472
"1231","seasonal",1996-03-24 03:36:18,16.9714929544788
"1232","seasonal",1996-03-25 13:19:23,16.7287592024238
"1233","seasonal",1996-03-26 23:02:29,17.0277047947174
"1234","seasonal",1996-03-28 08:45:34,4.7496331884289
"1235","seasonal",1996-03-29 18:28:39,16.4480563289759
"1236","seasonal",1996-03-31 04:11:44,22.69457940395
"1237","seasonal",1996-04-01 13:54:50,35.8495395595608
"1238","seasonal",1996-04-02 23:37:55,49.2246051034758
"1239","seasonal",1996-04-04 09:21:00,31.8886728962462
"1240","seasonal",1996-04-05 19:04:05,25.3226995423303
"1241","seasonal",1996-04-07 05:47:11,31.5142389500799
"1242","seasonal",1996-04-08 15:30:16,26.5861137120564
"1243","seasonal",1996-04-10 01:13:21,14.1823523531564
"1244","seasonal",1996-04-11 10:56:26,24.7138814097782
"1245","seasonal",1996-04-12 20:39:32,38.2157302184426
"1246","seasonal",1996-04-14 06:22:37,67.482944240014
"1247","seasonal",1996-04-15 16:05:42,60.0197932860853
"1248","seasonal",1996-04-17 01:48:48,63.287691109348
"1249","seasonal",1996-04-18 11:31:53,59.871502833547
"1250","seasonal",1996-04-19 21:14:58,58.0310673805211
"1251","seasonal",1996-04-21 06:58:03,56.8079644639249
"1252","seasonal",1996-04-22 16:41:09,65.3131708029197
"1253","seasonal",1996-04-24 02:24:14,52.0224286480729
"1254","seasonal",1996-04-25 12:07:19,45.5535868177202
"1255","seasonal",1996-04-26 21:50:24,54.5338382422981
"1256","seasonal",1996-04-28 07:33:30,56.3801394392355
"1257","seasonal",1996-04-29 17:16:35,58.5295056331832
"1258","seasonal",1996-05-01 02:59:40,50.9965222997983
"1259","seasonal",1996-05-02 12:42:45,42.4362473848246
"1260","seasonal",1996-05-03 22:25:51,20.2425759606236
"1261","seasonal",1996-05-05 08:08:56,-1.70912636901745
"1262","seasonal",1996-05-06 17:52:01,17.7682599470494
"1263","seasonal",1996-05-08 03:35:06,13.6454756303969
"1264","seasonal",1996-05-09 13:18:12,29.8623534383481
"1265","seasonal",1996-05-10 23:01:17,29.9953544185992
"1266","seasonal",1996-05-12 08:44:22,53.2735787869925
"1267","seasonal",1996-05-13 18:27:27,38.3396467808193
"1268","seasonal",1996-05-15 04:10:33,43.816332525272
"1269","seasonal",1996-05-16 13:53:38,30.0566449943521
"1270","seasonal",1996-05-17 23:36:43,47.2978555120038
"1271","seasonal",1996-05-19 09:19:49,70.8266484483762
"1272","seasonal",1996-05-20 19:02:54,62.9851560947016
"1273","seasonal",1996-05-22 04:45:59,70.738990809327
"1274","seasonal",1996-05-23 14:29:04,63.0056322199076
"1275","seasonal",1996-05-25 00:12:10,69.721339492129
"1276","seasonal",1996-05-26 09:55:15,60.7473840561546
"1277","seasonal",1996-05-27 19:38:20,58.8494038169229
"1278","seasonal",1996-05-29 05:21:25,71.1631446624109
"1279","seasonal",1996-05-30 15:04:31,68.3278200150513
"1280","seasonal",1996-06-01 00:47:36,65.7617761911299
"1281","seasonal",1996-06-02 10:30:41,80.9973606599224
"1282","seasonal",1996-06-03 20:13:46,89.1880384120644
"1283","seasonal",1996-06-05 05:56:52,52.6131006627499
"1284","seasonal",1996-06-06 15:39:57,60.1807107895861
"1285","seasonal",1996-06-08 01:23:02,60.9623023056139
"1286","seasonal",1996-06-09 11:06:07,70.1580347247164
"1287","seasonal",1996-06-10 20:49:13,79.1772933489997
"1288","seasonal",1996-06-12 06:32:18,86.6479648152502
"1289","seasonal",1996-06-13 16:15:23,81.9988044789285
"1290","seasonal",1996-06-15 01:58:28,94.8796830120209
"1291","seasonal",1996-06-16 11:41:34,91.8435001354724
"1292","seasonal",1996-06-17 21:24:39,91.4304796082531
"1293","seasonal",1996-06-19 07:07:44,90.1047351200738
"1294","seasonal",1996-06-20 16:50:50,92.4438715933396
"1295","seasonal",1996-06-22 02:33:55,63.1730354849036
"1296","seasonal",1996-06-23 12:17:00,52.1951778397099
"1297","seasonal",1996-06-24 22:00:05,46.1124319102122
"1298","seasonal",1996-06-26 07:43:11,66.2262165251038
"1299","seasonal",1996-06-27 17:26:16,65.3101146905967
"1300","seasonal",1996-06-29 03:09:21,55.6195146847817
"1301","seasonal",1996-06-30 12:52:26,39.6606410697545
"1302","seasonal",1996-07-01 22:35:32,52.3603073784796
"1303","seasonal",1996-07-03 08:18:37,58.5820005428847
"1304","seasonal",1996-07-04 18:01:42,65.7137087339362
"1305","seasonal",1996-07-06 03:44:47,65.8163130625123
"1306","seasonal",1996-07-07 13:27:53,68.4198474156813
"1307","seasonal",1996-07-08 23:10:58,63.3896709261809
"1308","seasonal",1996-07-10 08:54:03,78.1154494002382
"1309","seasonal",1996-07-11 18:37:08,95.1920125146309
"1310","seasonal",1996-07-13 04:20:14,106.079686917487
"1311","seasonal",1996-07-14 14:03:19,112.280357444765
"1312","seasonal",1996-07-15 23:46:24,115.370794248039
"1313","seasonal",1996-07-17 09:29:29,120.474297099782
"1314","seasonal",1996-07-18 19:12:35,110.254534822164
"1315","seasonal",1996-07-20 04:55:40,118.84918933288
"1316","seasonal",1996-07-21 14:38:45,123.768367374424
"1317","seasonal",1996-07-23 00:21:51,123.091523259403
"1318","seasonal",1996-07-24 10:04:56,131.071503567603
"1319","seasonal",1996-07-25 19:48:01,124.939903027705
"1320","seasonal",1996-07-27 05:31:06,121.908265094151
"1321","seasonal",1996-07-28 15:14:12,127.917805571096
"1322","seasonal",1996-07-30 00:57:17,149.989583071354
"1323","seasonal",1996-07-31 10:40:22,140.237916636527
"1324","seasonal",1996-08-01 20:23:27,122.805327635443
"1325","seasonal",1996-08-03 06:06:33,124.533491135266
"1326","seasonal",1996-08-04 15:49:38,104.227142456242
"1327","seasonal",1996-08-06 01:32:43,106.986826992956
"1328","seasonal",1996-08-07 11:15:48,122.1915497183
"1329","seasonal",1996-08-08 20:58:54,120.950299869042
"1330","seasonal",1996-08-10 06:41:59,108.618916795881
"1331","seasonal",1996-08-11 16:25:04,85.2056194978176
"1332","seasonal",1996-08-13 02:08:09,75.8899834671697
"1333","seasonal",1996-08-14 11:51:15,68.0099231390891
"1334","seasonal",1996-08-15 21:34:20,64.8578081730352
"1335","seasonal",1996-08-17 07:17:25,58.7220723033985
"1336","seasonal",1996-08-18 17:00:30,14.6834137083295
"1337","seasonal",1996-08-20 02:43:36,5.75455031155315
"1338","seasonal",1996-08-21 12:26:41,11.6799590467969
"1339","seasonal",1996-08-22 22:09:46,-0.917078364858533
"1340","seasonal",1996-08-24 07:52:52,1.0149667009969
"1341","seasonal",1996-08-25 17:35:57,9.19075331056483
"1342","seasonal",1996-08-27 03:19:02,22.0437023461191
"1343","seasonal",1996-08-28 13:02:07,30.6605222398031
"1344","seasonal",1996-08-29 22:45:13,29.6757740966602
"1345","seasonal",1996-08-31 08:28:18,20.4838658099156
"1346","seasonal",1996-09-01 18:11:23,21.4707704311986
"1347","seasonal",1996-09-03 03:54:28,4.92351732700945
"1348","seasonal",1996-09-04 13:37:34,2.64596299197852
"1349","seasonal",1996-09-05 23:20:39,-15.1001617547426
"1350","seasonal",1996-09-07 09:03:44,-15.7363754526886
"1351","seasonal",1996-09-08 18:46:49,-7.4654466149516
"1352","seasonal",1996-09-10 04:29:55,-0.924697268033379
"1353","seasonal",1996-09-11 14:13:00,-13.9230152946859
"1354","seasonal",1996-09-12 23:56:05,-8.36567895648763
"1355","seasonal",1996-09-14 09:39:10,-14.1213183123186
"1356","seasonal",1996-09-15 19:22:16,4.08051850527734
"1357","seasonal",1996-09-17 05:05:21,-2.15368028167161
"1358","seasonal",1996-09-18 14:48:26,-18.0611473697979
"1359","seasonal",1996-09-20 00:31:31,-35.943435874443
"1360","seasonal",1996-09-21 10:14:37,-46.5181743239572
"1361","seasonal",1996-09-22 19:57:42,-36.5918543559215
"1362","seasonal",1996-09-24 05:40:47,-24.2883131458071
"1363","seasonal",1996-09-25 15:23:53,-36.7932893174778
"1364","seasonal",1996-09-27 01:06:58,-37.0937729818458
"1365","seasonal",1996-09-28 10:50:03,-52.1360659173753
"1366","seasonal",1996-09-29 20:33:08,-46.2071150621307
"1367","seasonal",1996-10-01 06:16:14,-42.3301936407937
"1368","seasonal",1996-10-02 15:59:19,-39.9506613807748
"1369","seasonal",1996-10-04 01:42:24,-54.8953287085011
"1370","seasonal",1996-10-05 11:25:29,-52.8349131249604
"1371","seasonal",1996-10-06 21:08:35,-68.9245848403695
"1372","seasonal",1996-10-08 06:51:40,-60.1023705462483
"1373","seasonal",1996-10-09 16:34:45,-42.8730617836399
"1374","seasonal",1996-10-11 02:17:50,-43.1066227368304
"1375","seasonal",1996-10-12 12:00:56,-40.2473535370802
"1376","seasonal",1996-10-13 21:44:01,-25.8146937379083
"1377","seasonal",1996-10-15 07:27:06,-22.2659075631851
"1378","seasonal",1996-10-16 17:10:11,-37.9775597652851
"1379","seasonal",1996-10-18 02:53:17,-48.4883611712797
"1380","seasonal",1996-10-19 12:36:22,-38.0272309248959
"1381","seasonal",1996-10-20 22:19:27,-30.1156232754086
"1382","seasonal",1996-10-22 08:02:32,-30.8104279197261
"1383","seasonal",1996-10-23 17:45:38,-42.1533990561199
"1384","seasonal",1996-10-25 03:28:43,-47.0294448691585
"1385","seasonal",1996-10-26 13:11:48,-63.321321305863
"1386","seasonal",1996-10-27 21:54:54,-66.6973089959055
"1387","seasonal",1996-10-29 07:37:59,-59.7222990951989
"1388","seasonal",1996-10-30 17:21:04,-74.6940360423156
"1389","seasonal",1996-11-01 03:04:09,-96.2360213835105
"1390","seasonal",1996-11-02 12:47:15,-95.0922752048523
"1391","seasonal",1996-11-03 22:30:20,-107.424940773147
"1392","seasonal",1996-11-05 08:13:25,-139.30491916909
"1393","seasonal",1996-11-06 17:56:30,-123.401111658967
"1394","seasonal",1996-11-08 03:39:36,-131.11397443412
"1395","seasonal",1996-11-09 13:22:41,-135.132235043221
"1396","seasonal",1996-11-10 23:05:46,-124.842880497681
"1397","seasonal",1996-11-12 08:48:51,-119.632121521464
"1398","seasonal",1996-11-13 18:31:57,-109.112998913337
